org_type,org_size,facilities_affected,cyber_threats_tracked,monitoring_freq,backup_compromised,ransomware_infection_rate_(%),data_encrypted,data_stolen,recovery_time_(days),entry_method,paid_ransom,data_restored,ransomware_incidents,cluster,anomaly
Clinic,Small,1,1-50,Daily,True,55.63,False,True,41,Infected Removable Media,True,58.29,6,1,0
Hospital,Medium,14,1-50,More than once per day,True,27.73,True,False,19,Exploited Vulnerability,False,14.13,6,1,0
Clinic,Small,18,1-50,Weekly,True,57.31,True,False,66,Compromised Credentials,False,19.06,4,2,0
Clinic,Medium,13,50-350,More than once per day,True,47.0,True,False,37,Phishing Email,False,23.18,7,1,0
Hospital,Medium,8,50-350,Weekly,False,65.86,True,False,28,Exploited Vulnerability,False,26.32,5,0,0
Hospital,Medium,8,50-350,Daily,False,40.02,True,True,25,Phishing Email,False,64.66,2,0,0
Insurance,Large,10,1-50,Daily,True,60.57,True,True,46,Phishing Email,True,45.82,5,1,0
Clinic,Small,17,1-50,Monthly,False,74.91,True,False,59,Compromised Credentials,True,38.43,3,2,0
Clinic,Small,6,1-50,Weekly,True,60.97,True,False,53,Compromised Credentials,True,55.71,7,2,0
Clinic,Small,15,1-50,Weekly,True,49.54,False,False,69,Exploited Vulnerability,True,59.84,5,2,0
Hospital,Large,15,1-50,Weekly,False,57.82,True,False,39,Exploited Vulnerability,False,35.11,4,0,0
Hospital,Large,16,350+,Monthly,False,40.34,True,False,14,Exploited Vulnerability,False,65.28,6,0,0
Clinic,Medium,8,350+,Weekly,True,36.35,True,False,17,Compromised Credentials,False,34.75,6,1,0
Hospital,Medium,19,50-350,Monthly,False,80.32,True,False,42,Exploited Vulnerability,True,50.0,2,0,0
Hospital,Medium,20,50-350,Daily,False,51.76,True,False,32,Phishing Email,False,21.89,2,0,0
Insurance,Medium,15,1-50,Weekly,True,78.55,True,False,98,Phishing Email,True,48.13,1,1,0
Pharma,Large,3,350+,Weekly,True,53.06,True,True,31,Phishing Email,True,32.84,6,1,0
Research Lab,Small,6,1-50,Daily,True,83.24,True,True,94,Exploited Vulnerability,False,34.08,5,2,0
Insurance,Large,8,350+,Monthly,False,48.15,False,False,9,Phishing Email,False,34.25,6,1,0
Hospital,Medium,16,50-350,Monthly,True,43.92,True,True,56,Compromised Credentials,False,44.79,6,1,0
Pharma,Large,15,1-50,Daily,False,44.22,True,False,24,RDP Exploit,True,34.56,5,0,0
Hospital,Large,13,350+,Daily,True,54.98,False,True,24,Exploited Vulnerability,False,55.51,4,1,0
Pharma,Large,20,1-50,Daily,True,32.64,True,False,50,Exploited Vulnerability,False,49.51,5,0,0
Pharma,Medium,15,50-350,Monthly,True,55.25,True,True,60,Exploited Vulnerability,False,33.68,4,1,0
Research Lab,Medium,18,50-350,Weekly,False,57.98,True,False,39,Infected Removable Media,False,37.58,1,1,0
Pharma,Large,13,1-50,More than once per day,True,24.61,True,True,34,Phishing Email,True,61.09,3,1,0
Clinic,Medium,24,50-350,Daily,True,49.6,True,True,54,Compromised Credentials,True,64.48,5,2,0
Hospital,Medium,8,50-350,More than once per day,True,42.81,False,False,29,Exploited Vulnerability,False,47.99,3,1,0
Clinic,Medium,14,50-350,Weekly,True,50.85,False,False,59,Exploited Vulnerability,True,63.29,1,2,0
Clinic,Small,11,1-50,Daily,True,44.96,True,False,51,Exploited Vulnerability,True,51.09,5,2,0
Hospital,Large,6,350+,Daily,False,56.63,False,False,14,Phishing Email,True,36.47,5,1,0
Clinic,Small,24,1-50,Weekly,True,54.01,True,False,87,Exploited Vulnerability,True,42.95,7,2,0
Pharma,Large,1,1-50,More than once per day,True,26.12,True,False,17,Phishing Email,True,63.02,3,1,0
Hospital,Large,2,1-50,Daily,True,52.95,True,False,41,Exploited Vulnerability,False,34.0,7,0,0
Research Lab,Small,13,1-50,Daily,False,46.2,True,True,41,Compromised Credentials,True,50.89,1,2,0
Pharma,Large,1,1-50,Daily,True,69.26,True,False,50,Compromised Credentials,True,48.26,1,0,0
Pharma,Large,24,350+,Daily,True,59.67,True,True,40,Compromised Credentials,False,47.24,3,1,0
Pharma,Large,24,1-50,Monthly,True,50.44,False,False,81,Phishing Email,False,25.11,3,1,0
Clinic,Small,4,1-50,Weekly,True,78.09,True,False,64,Phishing Email,False,52.88,5,2,0
Pharma,Medium,24,1-50,Monthly,True,58.36,True,False,81,Compromised Credentials,False,36.42,6,1,0
Research Lab,Medium,23,50-350,Monthly,True,64.91,True,False,80,Exploited Vulnerability,True,56.87,7,1,0
Hospital,Large,2,350+,Daily,False,44.98,True,False,7,RDP Exploit,True,78.95,1,0,0
Clinic,Small,21,1-50,Daily,True,53.74,False,True,86,RDP Exploit,False,20.63,6,1,0
Research Lab,Small,20,1-50,Daily,True,74.39,True,False,54,Phishing Email,True,18.47,2,1,0
Hospital,Large,16,1-50,Weekly,True,59.89,False,False,55,RDP Exploit,False,25.06,7,1,0
Clinic,Small,3,1-50,Weekly,True,56.32,True,False,37,Compromised Credentials,True,52.2,1,2,0
Clinic,Small,17,1-50,Daily,True,69.66,True,True,85,Compromised Credentials,True,32.32,5,2,0
Hospital,Medium,5,50-350,Daily,False,60.81,True,False,23,Compromised Credentials,True,61.38,3,0,0
Clinic,Small,8,1-50,Daily,False,65.06,True,False,46,Exploited Vulnerability,True,41.81,7,2,0
Research Lab,Medium,12,50-350,Daily,False,76.27,True,False,54,Compromised Credentials,True,50.46,5,0,0
Clinic,Small,23,1-50,Monthly,True,52.11,True,False,76,Compromised Credentials,True,64.19,2,2,0
Hospital,Large,12,350+,Daily,False,55.32,True,False,10,Compromised Credentials,False,66.01,7,0,0
Hospital,Large,1,350+,Monthly,True,55.31,True,False,25,Compromised Credentials,False,46.1,1,0,0
Hospital,Medium,1,50-350,Daily,False,59.86,True,False,17,Phishing Email,False,35.98,6,0,0
Pharma,Large,15,1-50,Weekly,False,44.24,False,True,36,Exploited Vulnerability,False,39.82,2,0,0
Hospital,Medium,17,1-50,Monthly,True,61.0,True,True,57,RDP Exploit,False,29.11,6,1,0
Clinic,Medium,2,50-350,Monthly,True,49.92,True,True,31,Exploited Vulnerability,True,19.33,6,2,0
Hospital,Medium,17,50-350,More than once per day,True,30.61,True,True,30,Exploited Vulnerability,False,0.0,6,1,0
Hospital,Medium,20,50-350,Daily,False,67.75,True,False,37,Exploited Vulnerability,True,49.16,1,0,0
Insurance,Large,9,350+,Daily,True,51.79,True,False,21,Phishing Email,False,49.99,5,1,0
Research Lab,Small,12,350+,Daily,False,87.83,True,False,17,Phishing Email,True,66.22,2,1,0
Hospital,Large,4,1-50,Weekly,True,49.97,True,False,39,Exploited Vulnerability,False,29.76,5,0,0
Clinic,Medium,13,50-350,Monthly,True,49.26,True,False,73,Exploited Vulnerability,False,55.67,5,1,0
Hospital,Large,4,1-50,More than once per day,True,27.02,True,False,26,RDP Exploit,True,63.05,5,1,0
Clinic,Small,7,1-50,Daily,False,54.22,True,False,25,Exploited Vulnerability,False,5.69,7,2,0
Clinic,Medium,14,50-350,Daily,True,73.39,True,False,72,Compromised Credentials,False,35.62,6,1,0
Hospital,Medium,9,1-50,Monthly,True,68.87,True,False,73,Exploited Vulnerability,False,38.59,2,1,0
Hospital,Large,23,350+,Monthly,True,68.28,True,True,39,RDP Exploit,False,47.91,1,1,0
Hospital,Large,1,1-50,Daily,True,61.35,True,False,48,Compromised Credentials,False,39.08,5,0,0
Pharma,Medium,1,50-350,More than once per day,False,29.41,True,False,10,Phishing Email,True,53.23,5,0,0
Pharma,Medium,20,50-350,Weekly,True,77.19,True,False,76,Exploited Vulnerability,True,44.73,7,1,0
Hospital,Medium,4,50-350,Weekly,False,49.44,True,False,20,Compromised Credentials,True,62.06,3,0,0
Research Lab,Small,1,1-50,Daily,False,68.11,True,False,28,Compromised Credentials,True,45.4,6,2,0
Hospital,Large,22,350+,Monthly,True,72.87,True,False,36,RDP Exploit,True,65.86,6,1,0
Hospital,Medium,10,50-350,Monthly,False,56.08,True,True,17,Exploited Vulnerability,False,29.42,7,0,0
Research Lab,Medium,2,50-350,Weekly,False,70.09,True,False,24,Malicious Website,True,46.4,3,0,0
Pharma,Medium,21,1-50,Weekly,False,64.98,True,False,43,Exploited Vulnerability,True,47.57,7,2,0
Pharma,Medium,24,50-350,Daily,False,63.12,True,False,63,Phishing Email,False,27.09,2,1,0
Clinic,Medium,15,350+,Weekly,True,49.54,True,False,34,Exploited Vulnerability,True,33.94,6,1,0
Hospital,Medium,3,50-350,Daily,True,58.91,True,True,53,Phishing Email,True,70.54,6,1,0
Research Lab,Medium,23,350+,Daily,True,49.36,True,False,34,Compromised Credentials,True,50.86,4,1,0
Hospital,Medium,9,50-350,More than once per day,False,55.85,True,True,29,RDP Exploit,True,70.91,5,0,0
Clinic,Small,17,1-50,Daily,False,62.5,True,False,40,RDP Exploit,False,40.56,2,2,0
Hospital,Medium,21,1-50,Daily,True,57.24,True,True,82,Compromised Credentials,False,10.17,1,1,0
Clinic,Small,13,1-50,Daily,True,68.88,True,False,52,Compromised Credentials,True,47.77,6,2,0
Hospital,Medium,3,50-350,Weekly,True,45.77,True,True,29,Infected Removable Media,True,71.98,6,1,0
Hospital,Medium,4,50-350,Weekly,False,57.61,True,False,11,Compromised Credentials,True,53.77,2,0,0
Pharma,Medium,4,1-50,Daily,True,65.76,True,True,60,RDP Exploit,False,38.2,5,1,0
Hospital,Medium,11,50-350,Daily,True,80.11,True,False,58,RDP Exploit,False,47.13,7,1,0
Clinic,Medium,7,50-350,Weekly,True,33.12,True,True,40,Exploited Vulnerability,True,61.6,1,2,0
Hospital,Medium,11,50-350,Daily,True,67.06,True,False,54,Phishing Email,False,26.95,6,1,0
Hospital,Large,24,1-50,Monthly,True,56.95,True,False,48,Exploited Vulnerability,True,17.3,3,0,0
Hospital,Medium,11,1-50,Daily,False,58.15,True,False,34,Compromised Credentials,False,30.45,5,0,0
Hospital,Large,10,1-50,Weekly,True,32.72,True,False,28,Compromised Credentials,True,72.12,3,0,0
Insurance,Medium,5,1-50,More than once per day,False,45.29,True,False,18,Compromised Credentials,True,67.36,5,1,0
Hospital,Medium,13,1-50,Weekly,True,61.77,True,False,69,Phishing Email,False,23.36,7,1,0
Pharma,Medium,12,1-50,Monthly,True,35.75,True,False,47,Phishing Email,True,61.74,6,1,0
Clinic,Medium,10,50-350,Monthly,True,63.75,False,False,41,Malicious Website,False,30.96,1,1,0
Clinic,Small,7,1-50,Monthly,False,55.83,True,False,31,Exploited Vulnerability,False,15.55,5,2,0
Clinic,Small,19,350+,Daily,False,79.45,True,False,27,Compromised Credentials,True,60.27,5,2,0
Clinic,Small,19,1-50,Weekly,True,62.59,False,True,60,RDP Exploit,True,55.87,7,1,0
Research Lab,Small,19,1-50,Daily,False,59.52,True,False,61,Compromised Credentials,True,57.45,2,2,0
Hospital,Medium,12,1-50,Weekly,True,53.57,True,False,46,Compromised Credentials,True,46.89,4,0,0
Hospital,Medium,20,1-50,Daily,True,72.58,False,True,88,Exploited Vulnerability,False,33.02,2,1,0
Insurance,Large,22,350+,Monthly,True,42.26,True,False,21,Compromised Credentials,True,74.73,4,1,0
Pharma,Medium,15,1-50,Monthly,False,51.07,True,False,29,Exploited Vulnerability,False,35.26,4,0,0
Insurance,Large,5,350+,Daily,True,48.05,True,True,25,Compromised Credentials,False,24.16,6,1,0
Clinic,Small,24,350+,Daily,True,63.02,True,False,32,Phishing Email,True,67.17,1,1,0
Research Lab,Medium,14,50-350,More than once per day,True,45.3,False,False,38,Compromised Credentials,False,51.66,5,1,0
Clinic,Medium,12,50-350,Weekly,True,79.27,False,False,65,Infected Removable Media,False,24.07,3,1,0
Clinic,Medium,21,50-350,Daily,True,55.46,True,True,69,Malicious Website,True,61.9,5,1,0
Hospital,Medium,11,1-50,Monthly,True,50.74,True,True,57,Exploited Vulnerability,False,31.05,4,1,0
Clinic,Medium,5,50-350,Weekly,True,63.37,True,False,41,Compromised Credentials,False,27.57,4,1,0
Hospital,Large,16,1-50,Weekly,False,54.63,True,True,32,Exploited Vulnerability,False,32.34,6,0,0
Hospital,Large,18,1-50,Weekly,True,71.03,True,True,83,Exploited Vulnerability,True,27.66,1,0,0
Insurance,Medium,12,50-350,More than once per day,True,40.63,True,False,39,Exploited Vulnerability,False,46.62,2,1,0
Hospital,Medium,5,50-350,Monthly,True,65.45,True,False,46,Compromised Credentials,False,21.66,4,1,0
Hospital,Large,16,350+,Weekly,True,55.03,True,False,28,Phishing Email,True,63.56,4,1,0
Hospital,Medium,12,1-50,Monthly,False,58.56,True,False,28,Exploited Vulnerability,False,40.4,2,0,0
Pharma,Large,23,350+,Daily,True,56.16,True,False,36,Compromised Credentials,False,44.35,3,1,0
Clinic,Small,2,1-50,Weekly,False,60.54,True,False,14,Exploited Vulnerability,False,20.4,2,2,0
Clinic,Small,6,1-50,More than once per day,False,46.46,True,False,16,Phishing Email,False,34.68,2,2,0
Insurance,Medium,23,1-50,Weekly,False,54.87,True,True,51,Compromised Credentials,True,44.77,7,0,0
Insurance,Medium,21,50-350,Weekly,True,46.14,True,False,62,Compromised Credentials,True,66.43,2,1,0
Hospital,Medium,4,1-50,Weekly,True,71.44,True,False,89,Compromised Credentials,False,21.5,4,1,0
Clinic,Medium,13,50-350,Weekly,True,56.36,False,False,61,Exploited Vulnerability,True,56.12,3,1,0
Research Lab,Small,10,350+,Daily,False,61.48,True,False,20,Exploited Vulnerability,False,45.26,1,2,0
Clinic,Medium,17,50-350,Monthly,True,47.01,True,False,64,Exploited Vulnerability,True,50.91,1,2,0
Hospital,Medium,14,50-350,Monthly,True,74.14,True,False,56,Phishing Email,True,9.21,1,1,0
Insurance,Large,24,350+,More than once per day,True,27.91,False,False,14,Phishing Email,False,50.22,6,1,0
Clinic,Medium,15,50-350,Monthly,False,66.04,True,False,48,Compromised Credentials,True,61.84,5,2,0
Hospital,Medium,8,50-350,Daily,False,54.41,True,True,23,Phishing Email,True,53.54,5,0,0
Clinic,Small,23,1-50,Weekly,True,90.0,True,True,120,Phishing Email,False,33.1,1,2,0
Hospital,Large,24,350+,Daily,True,54.57,True,False,28,Phishing Email,False,51.17,3,1,0
Hospital,Medium,18,50-350,Monthly,True,79.86,True,False,85,Exploited Vulnerability,False,29.05,2,1,0
Research Lab,Small,3,1-50,More than once per day,True,32.49,False,True,26,Exploited Vulnerability,False,36.45,2,1,0
Hospital,Medium,17,1-50,Daily,False,47.51,True,True,24,Phishing Email,True,61.18,4,0,0
Clinic,Small,24,350+,Daily,False,76.11,True,False,28,Phishing Email,True,55.85,7,2,0
Clinic,Small,24,1-50,Daily,True,68.89,True,True,110,RDP Exploit,True,49.51,4,2,0
Hospital,Large,7,350+,Weekly,True,59.28,True,False,24,RDP Exploit,False,34.56,4,0,0
Pharma,Medium,13,1-50,More than once per day,False,29.53,True,True,18,Compromised Credentials,True,66.0,2,0,0
Hospital,Medium,16,50-350,Weekly,False,63.69,True,False,32,Exploited Vulnerability,False,33.12,6,0,0
Hospital,Large,5,1-50,Monthly,False,38.8,False,False,21,Exploited Vulnerability,True,66.54,5,0,0
Hospital,Medium,4,50-350,Weekly,False,65.53,False,False,20,Compromised Credentials,False,37.64,5,0,0
Hospital,Large,10,350+,Monthly,True,50.66,True,False,25,Exploited Vulnerability,True,76.21,6,1,0
Hospital,Medium,13,50-350,Daily,False,56.38,True,True,35,Compromised Credentials,False,35.62,7,0,0
Research Lab,Medium,10,50-350,Daily,False,67.98,True,True,36,Compromised Credentials,False,25.42,7,0,0
Pharma,Large,14,1-50,Daily,False,69.96,False,False,35,Exploited Vulnerability,False,22.48,1,0,0
Hospital,Large,22,1-50,More than once per day,True,22.28,False,True,21,Exploited Vulnerability,False,33.04,4,1,0
Clinic,Small,12,1-50,Monthly,False,57.89,True,False,48,Exploited Vulnerability,False,1.01,5,2,0
Research Lab,Medium,1,50-350,More than once per day,True,31.95,True,True,30,Compromised Credentials,False,31.56,4,1,0
Insurance,Medium,21,1-50,Monthly,True,51.42,True,False,66,Compromised Credentials,True,47.25,2,1,0
Clinic,Small,20,1-50,More than once per day,True,36.23,True,False,43,Compromised Credentials,True,51.02,3,2,0
Hospital,Medium,20,50-350,Weekly,True,47.04,True,False,49,Exploited Vulnerability,False,72.18,4,1,0
Hospital,Medium,7,50-350,Daily,True,60.95,True,False,46,Compromised Credentials,False,16.8,7,1,0
Research Lab,Medium,9,50-350,More than once per day,True,29.77,False,False,20,Malicious Website,False,43.36,1,1,0
Insurance,Medium,8,1-50,Weekly,False,47.96,True,True,37,Compromised Credentials,False,21.83,3,1,0
Hospital,Medium,13,1-50,Daily,False,77.97,True,False,44,Exploited Vulnerability,False,18.2,3,0,0
Hospital,Large,14,350+,Weekly,False,50.08,True,False,12,Compromised Credentials,False,22.31,5,0,0
Pharma,Large,12,1-50,Weekly,True,48.27,True,False,44,Compromised Credentials,False,42.28,3,1,0
Insurance,Large,8,350+,More than once per day,False,43.37,True,False,9,RDP Exploit,False,59.27,1,1,0
Pharma,Large,21,350+,Monthly,True,40.11,True,False,20,Compromised Credentials,True,77.96,7,1,0
Research Lab,Medium,22,50-350,Daily,True,62.16,True,False,65,Compromised Credentials,True,56.44,5,1,0
Hospital,Medium,18,1-50,Weekly,True,55.98,True,False,63,Compromised Credentials,True,57.13,6,0,0
Clinic,Small,16,350+,Daily,False,90.0,True,False,28,Phishing Email,False,28.8,3,2,0
Clinic,Medium,11,50-350,Weekly,True,58.3,True,False,52,Exploited Vulnerability,True,51.58,3,2,0
Hospital,Medium,16,50-350,Daily,True,66.4,False,False,89,Phishing Email,False,20.03,6,1,0
Clinic,Small,14,1-50,Daily,True,45.65,True,False,57,Exploited Vulnerability,False,21.81,7,2,0
Research Lab,Small,3,1-50,Daily,True,47.02,True,False,65,Compromised Credentials,False,30.17,1,1,0
Hospital,Large,21,1-50,Daily,False,45.2,False,False,24,Exploited Vulnerability,False,32.58,7,0,0
Research Lab,Medium,2,50-350,Daily,False,90.0,True,True,29,Phishing Email,True,47.56,6,0,0
Clinic,Medium,3,50-350,Weekly,True,46.92,True,False,57,Exploited Vulnerability,True,58.09,5,2,0
Pharma,Medium,4,1-50,Weekly,True,43.21,True,False,40,Phishing Email,True,59.59,5,1,0
Hospital,Medium,22,50-350,More than once per day,True,35.44,False,False,41,Compromised Credentials,False,48.78,7,1,0
Hospital,Medium,5,1-50,Daily,False,70.81,True,True,19,Compromised Credentials,True,17.05,6,0,0
Clinic,Medium,10,50-350,Daily,True,67.79,False,False,61,Compromised Credentials,True,49.85,7,1,0
Hospital,Large,20,350+,More than once per day,True,20.56,True,False,10,Phishing Email,False,55.93,7,1,0
Research Lab,Small,2,1-50,Daily,True,90.0,True,False,59,Phishing Email,True,39.57,3,1,0
Research Lab,Small,12,1-50,More than once per day,True,48.25,False,False,46,RDP Exploit,False,31.45,6,1,0
Hospital,Large,5,1-50,Monthly,True,56.72,True,False,53,Phishing Email,False,36.98,1,1,0
Clinic,Medium,5,50-350,Weekly,True,62.21,True,True,57,Compromised Credentials,False,25.24,6,1,0
Clinic,Medium,23,50-350,More than once per day,True,32.89,True,False,39,Compromised Credentials,False,42.76,2,1,0
Hospital,Large,1,350+,More than once per day,True,32.56,True,True,13,Exploited Vulnerability,True,72.44,1,1,0
Pharma,Medium,4,1-50,Weekly,False,63.61,True,False,36,Compromised Credentials,True,44.68,3,0,0
Insurance,Large,21,350+,Daily,True,46.07,True,False,26,Exploited Vulnerability,True,76.96,3,1,0
Clinic,Small,24,1-50,Weekly,True,71.82,True,False,99,RDP Exploit,False,22.78,2,2,0
Research Lab,Medium,12,50-350,Monthly,False,62.47,True,False,40,Exploited Vulnerability,False,12.05,2,0,0
Clinic,Small,12,1-50,Weekly,False,58.18,True,False,48,Exploited Vulnerability,False,32.48,5,2,0
Pharma,Large,16,350+,Daily,True,53.06,True,False,31,Exploited Vulnerability,False,66.0,6,1,0
Clinic,Medium,24,50-350,Weekly,False,54.5,True,False,52,Exploited Vulnerability,False,31.05,3,2,0
Research Lab,Medium,17,50-350,Monthly,True,53.45,True,False,76,Compromised Credentials,False,25.17,5,1,0
Insurance,Large,21,350+,Weekly,False,60.52,True,False,23,Exploited Vulnerability,False,40.27,7,0,0
Hospital,Medium,10,1-50,Weekly,False,55.44,True,False,33,Phishing Email,True,44.16,3,0,0
Insurance,Medium,17,1-50,Daily,True,56.13,True,False,63,Phishing Email,True,37.67,1,1,0
Hospital,Large,17,350+,Daily,True,59.42,True,False,37,Phishing Email,True,66.48,4,1,0
Hospital,Medium,18,1-50,Weekly,True,56.68,True,False,70,Phishing Email,True,56.98,5,1,0
Hospital,Medium,2,1-50,Monthly,True,90.0,True,False,66,Exploited Vulnerability,True,43.6,7,0,0
Pharma,Medium,4,50-350,Weekly,True,65.66,True,False,67,Compromised Credentials,False,31.42,5,1,0
Insurance,Medium,19,50-350,Weekly,True,60.25,True,False,35,Phishing Email,False,21.42,5,1,0
Research Lab,Small,11,1-50,Daily,True,90.0,True,True,92,Phishing Email,False,22.12,6,1,0
Research Lab,Small,17,1-50,Daily,True,60.71,True,False,79,Exploited Vulnerability,True,49.23,4,2,0
